,VCF0009z,VCF0004,VCF0706,VCF0707,VCF0708,VCF0301
31343,1.0,1986.0,,,,4. Independent - Independent
31344,1.0,1986.0,,,,4. Independent - Independent
31345,1.0,1986.0,,,,2. Weak Democrat
31346,1.0,1986.0,,2. Republican,,2. Weak Democrat
31347,1.0,1986.0,,,,7. Strong Republican
31348,1.0,1986.0,,,,2. Weak Democrat
31349,1.0,1986.0,,,,3. Independent - Democrat
31350,1.0,1986.0,,,,3. Independent - Democrat
31351,1.0,1986.0,,1. Democrat,1. Democrat,1. Strong Democrat
31352,1.0,1986.0,,,,2. Weak Democrat
31353,1.0,1986.0,,,,3. Independent - Democrat
31354,1.0,1986.0,,,,5. Independent - Republican
31355,1.0,1986.0,,,,4. Independent - Independent
31356,1.0,1986.0,,1. Democrat,2. Republican,5. Independent - Republican
31357,1.0,1986.0,,,,2. Weak Democrat
31358,1.0,1986.0,,2. Republican,2. Republican,5. Independent - Republican
31359,1.0,1986.0,,,,3. Independent - Democrat
31360,1.0,1986.0,,2. Republican,2. Republican,6. Weak Republican
31361,1.0,1986.0,,2. Republican,2. Republican,7. Strong Republican
31362,1.0,1986.0,,2. Republican,1. Democrat,1. Strong Democrat
31363,1.0,1986.0,,1. Democrat,2. Republican,4. Independent - Independent
31364,1.0,1986.0,,,,3. Independent - Democrat
31365,1.0,1986.0,,2. Republican,,7. Strong Republican
31366,1.0,1986.0,,,,3. Independent - Democrat
31367,1.0,1986.0,,,,2. Weak Democrat
31368,1.0,1986.0,,2. Republican,,6. Weak Republican
31369,1.0,1986.0,,2. Republican,,6. Weak Republican
31370,1.0,1986.0,,,,1. Strong Democrat
31371,1.0,1986.0,,2. Republican,,7. Strong Republican
31372,1.0,1986.0,,1. Democrat,,7. Strong Republican
31373,1.0,1986.0,,,,1. Strong Democrat
31374,1.0,1986.0,,,,4. Independent - Independent
31375,1.0,1986.0,,2. Republican,2. Republican,7. Strong Republican
31376,1.0,1986.0,,1. Democrat,1. Democrat,2. Weak Democrat
31377,1.0,1986.0,,2. Republican,1. Democrat,2. Weak Democrat
31378,1.0,1986.0,,,,7. Strong Republican
31379,1.0,1986.0,,2. Republican,2. Republican,7. Strong Republican
31380,1.0,1986.0,,1. Democrat,1. Democrat,1. Strong Democrat
31381,1.0,1986.0,,,,2. Weak Democrat
31382,1.0,1986.0,,,,1. Strong Democrat
31383,1.0,1986.0,,,,5. Independent - Republican
31384,1.0,1986.0,,1. Democrat,1. Democrat,
31385,1.0,1986.0,,1. Democrat,1. Democrat,2. Weak Democrat
31386,1.0,1986.0,,,,2. Weak Democrat
31387,1.0,1986.0,,,,2. Weak Democrat
31388,1.0,1986.0,,,,2. Weak Democrat
31389,1.0,1986.0,,1. Democrat,,6. Weak Republican
31390,1.0,1986.0,,1. Democrat,,2. Weak Democrat
31391,1.0,1986.0,,,,2. Weak Democrat
31392,1.0,1986.0,,1. Democrat,,6. Weak Republican
31393,1.0,1986.0,,,,1. Strong Democrat
31394,1.0,1986.0,,,,4. Independent - Independent
31395,1.0,1986.0,,1. Democrat,2. Republican,1. Strong Democrat
31396,1.0,1986.0,,2. Republican,2. Republican,5. Independent - Republican
31397,1.0,1986.0,,1. Democrat,2. Republican,6. Weak Republican
31398,1.0,1986.0,,,,4. Independent - Independent
31399,1.0,1986.0,,,,4. Independent - Independent
31400,1.0,1986.0,,,,2. Weak Democrat
31401,1.0,1986.0,,,,2. Weak Democrat
31402,1.0,1986.0,,,2. Republican,6. Weak Republican
31403,1.0,1986.0,,2. Republican,2. Republican,5. Independent - Republican
31404,1.0,1986.0,,,,7. Strong Republican
31405,1.0,1986.0,,,,6. Weak Republican
31406,1.0,1986.0,,2. Republican,,6. Weak Republican
31407,1.0,1986.0,,,,4. Independent - Independent
31408,1.0,1986.0,,,,5. Independent - Republican
31409,1.0,1986.0,,1. Democrat,1. Democrat,1. Strong Democrat
31410,1.0,1986.0,,,,4. Independent - Independent
31411,1.0,1986.0,,2. Republican,2. Republican,7. Strong Republican
31412,1.0,1986.0,,1. Democrat,1. Democrat,1. Strong Democrat
31413,1.0,1986.0,,2. Republican,2. Republican,5. Independent - Republican
31414,1.0,1986.0,,,,5. Independent - Republican
31415,1.0,1986.0,,,,2. Weak Democrat
31416,1.0,1986.0,,,,6. Weak Republican
31417,1.0,1986.0,,1. Democrat,,4. Independent - Independent
31418,1.0,1986.0,,2. Republican,,4. Independent - Independent
31419,1.0,1986.0,,,,
31420,1.0,1986.0,,1. Democrat,1. Democrat,3. Independent - Democrat
31421,1.0,1986.0,,,,6. Weak Republican
31422,1.0,1986.0,,2. Republican,,2. Weak Democrat
31423,1.0,1986.0,,,,1. Strong Democrat
31424,1.0,1986.0,,,,7. Strong Republican
31425,1.0,1986.0,,,2. Republican,6. Weak Republican
31426,1.0,1986.0,,1. Democrat,1. Democrat,1. Strong Democrat
31427,1.0,1986.0,,,,4. Independent - Independent
31428,1.0,1986.0,,2. Republican,,1. Strong Democrat
31429,1.0,1986.0,,,,7. Strong Republican
31430,1.0,1986.0,,,1. Democrat,2. Weak Democrat
31431,1.0,1986.0,,,,3. Independent - Democrat
31432,1.0,1986.0,,,,1. Strong Democrat
31433,1.0,1986.0,,,,1. Strong Democrat
31434,1.0,1986.0,,1. Democrat,,1. Strong Democrat
31435,1.0,1986.0,,1. Democrat,,1. Strong Democrat
31436,1.0,1986.0,,2. Republican,,1. Strong Democrat
31437,1.0,1986.0,,,,2. Weak Democrat
31438,1.0,1986.0,,2. Republican,,1. Strong Democrat
31439,1.0,1986.0,,,,5. Independent - Republican
31440,1.0,1986.0,,,,6. Weak Republican
31441,1.0,1986.0,,,1. Democrat,2. Weak Democrat
31442,1.0,1986.0,,,,5. Independent - Republican
31443,1.0,1986.0,,,,1. Strong Democrat
31444,1.0,1986.0,,,1. Democrat,3. Independent - Democrat
31445,1.0,1986.0,,1. Democrat,1. Democrat,2. Weak Democrat
31446,1.0,1986.0,,2. Republican,1. Democrat,5. Independent - Republican
31447,1.0,1986.0,,2. Republican,1. Democrat,5. Independent - Republican
31448,1.0,1986.0,,2. Republican,,6. Weak Republican
31449,1.0,1986.0,,,,2. Weak Democrat
31450,1.0,1986.0,,,1. Democrat,1. Strong Democrat
31451,1.0,1986.0,,1. Democrat,1. Democrat,1. Strong Democrat
31452,1.0,1986.0,,1. Democrat,1. Democrat,1. Strong Democrat
31453,1.0,1986.0,,,,6. Weak Republican
31454,1.0,1986.0,,,,7. Strong Republican
31455,1.0,1986.0,,1. Democrat,2. Republican,2. Weak Democrat
31456,1.0,1986.0,,,,1. Strong Democrat
31457,1.0,1986.0,,1. Democrat,2. Republican,1. Strong Democrat
31458,1.0,1986.0,,,,6. Weak Republican
31459,1.0,1986.0,,1. Democrat,2. Republican,6. Weak Republican
31460,1.0,1986.0,,,,2. Weak Democrat
31461,1.0,1986.0,,,,4. Independent - Independent
31462,1.0,1986.0,,,,1. Strong Democrat
31463,1.0,1986.0,,,1. Democrat,2. Weak Democrat
31464,1.0,1986.0,,,,3. Independent - Democrat
31465,1.0,1986.0,,1. Democrat,1. Democrat,5. Independent - Republican
31466,1.0,1986.0,,,,7. Strong Republican
31467,1.0,1986.0,,1. Democrat,2. Republican,6. Weak Republican
31468,1.0,1986.0,,1. Democrat,2. Republican,1. Strong Democrat
31469,1.0,1986.0,,,,2. Weak Democrat
31470,1.0,1986.0,,,,7. Strong Republican
31471,1.0,1986.0,,1. Democrat,,2. Weak Democrat
31472,1.0,1986.0,,,,7. Strong Republican
31473,1.0,1986.0,,1. Democrat,1. Democrat,7. Strong Republican
31474,1.0,1986.0,,1. Democrat,1. Democrat,1. Strong Democrat
31475,1.0,1986.0,,1. Democrat,,2. Weak Democrat
31476,1.0,1986.0,,1. Democrat,2. Republican,2. Weak Democrat
31477,1.0,1986.0,,2. Republican,1. Democrat,2. Weak Democrat
31478,1.0,1986.0,,,,2. Weak Democrat
31479,1.0,1986.0,,,,2. Weak Democrat
31480,1.0,1986.0,,1. Democrat,1. Democrat,1. Strong Democrat
31481,1.0,1986.0,,2. Republican,2. Republican,7. Strong Republican
31482,1.0,1986.0,,,,1. Strong Democrat
31483,1.0,1986.0,,1. Democrat,1. Democrat,1. Strong Democrat
31484,1.0,1986.0,,,,4. Independent - Independent
31485,1.0,1986.0,,,,4. Independent - Independent
31486,1.0,1986.0,,,,2. Weak Democrat
31487,1.0,1986.0,,1. Democrat,1. Democrat,2. Weak Democrat
31488,1.0,1986.0,,,,2. Weak Democrat
31489,1.0,1986.0,,,,5. Independent - Republican
31490,1.0,1986.0,,1. Democrat,1. Democrat,1. Strong Democrat
31491,1.0,1986.0,,2. Republican,,2. Weak Democrat
31492,1.0,1986.0,,2. Republican,,7. Strong Republican
31493,1.0,1986.0,,,,4. Independent - Independent
31494,1.0,1986.0,,,,2. Weak Democrat
31495,1.0,1986.0,,2. Republican,,1. Strong Democrat
31496,1.0,1986.0,,1. Democrat,1. Democrat,5. Independent - Republican
31497,1.0,1986.0,,,,1. Strong Democrat
31498,1.0,1986.0,,,,2. Weak Democrat
31499,1.0,1986.0,,2. Republican,2. Republican,7. Strong Republican
31500,1.0,1986.0,,1. Democrat,1. Democrat,2. Weak Democrat
31501,1.0,1986.0,,,,6. Weak Republican
31502,1.0,1986.0,,,,4. Independent - Independent
31503,1.0,1986.0,,2. Republican,2. Republican,3. Independent - Democrat
31504,1.0,1986.0,,2. Republican,1. Democrat,3. Independent - Democrat
31505,1.0,1986.0,,1. Democrat,1. Democrat,1. Strong Democrat
31506,1.0,1986.0,,,,2. Weak Democrat
31507,1.0,1986.0,,,,2. Weak Democrat
31508,1.0,1986.0,,,,4. Independent - Independent
31509,1.0,1986.0,,,,4. Independent - Independent
31510,1.0,1986.0,,,,7. Strong Republican
31511,1.0,1986.0,,,,2. Weak Democrat
31512,1.0,1986.0,,2. Republican,,7. Strong Republican
31513,1.0,1986.0,,,,6. Weak Republican
31514,1.0,1986.0,,,,4. Independent - Independent
31515,1.0,1986.0,,1. Democrat,2. Republican,2. Weak Democrat
31516,1.0,1986.0,,1. Democrat,1. Democrat,2. Weak Democrat
31517,1.0,1986.0,,1. Democrat,1. Democrat,1. Strong Democrat
31518,1.0,1986.0,,,,1. Strong Democrat
31519,1.0,1986.0,,2. Republican,,2. Weak Democrat
31520,1.0,1986.0,,2. Republican,,3. Independent - Democrat
31521,1.0,1986.0,,2. Republican,,3. Independent - Democrat
31522,1.0,1986.0,,2. Republican,,3. Independent - Democrat
31523,1.0,1986.0,,1. Democrat,,2. Weak Democrat
31524,1.0,1986.0,,,,
31525,1.0,1986.0,,2. Republican,1. Democrat,2. Weak Democrat
31526,1.0,1986.0,,1. Democrat,1. Democrat,1. Strong Democrat
31527,1.0,1986.0,,1. Democrat,,1. Strong Democrat
31528,1.0,1986.0,,,,1. Strong Democrat
31529,1.0,1986.0,,1. Democrat,1. Democrat,2. Weak Democrat
31530,1.0,1986.0,,,,3. Independent - Democrat
31531,1.0,1986.0,,1. Democrat,1. Democrat,2. Weak Democrat
31532,1.0,1986.0,,1. Democrat,,5. Independent - Republican
31533,1.0,1986.0,,1. Democrat,,1. Strong Democrat
31534,1.0,1986.0,,,,2. Weak Democrat
31535,1.0,1986.0,,,,6. Weak Republican
31536,1.0,1986.0,,,,6. Weak Republican
31537,1.0,1986.0,,,2. Republican,7. Strong Republican
31538,1.0,1986.0,,1. Democrat,2. Republican,2. Weak Democrat
31539,1.0,1986.0,,,1. Democrat,3. Independent - Democrat
31540,1.0,1986.0,,,,2. Weak Democrat
31541,1.0,1986.0,,,,6. Weak Republican
31542,1.0,1986.0,,,,2. Weak Democrat
31543,1.0,1986.0,,,,4. Independent - Independent
31544,1.0,1986.0,,1. Democrat,1. Democrat,4. Independent - Independent
31545,1.0,1986.0,,,,4. Independent - Independent
31546,1.0,1986.0,,1. Democrat,,2. Weak Democrat
31547,1.0,1986.0,,,,2. Weak Democrat
31548,1.0,1986.0,,,1. Democrat,2. Weak Democrat
31549,1.0,1986.0,,1. Democrat,1. Democrat,2. Weak Democrat
31550,1.0,1986.0,,1. Democrat,1. Democrat,1. Strong Democrat
31551,1.0,1986.0,,1. Democrat,,5. Independent - Republican
31552,1.0,1986.0,,,,1. Strong Democrat
31553,1.0,1986.0,,2. Republican,,6. Weak Republican
31554,1.0,1986.0,,,,6. Weak Republican
31555,1.0,1986.0,,2. Republican,1. Democrat,2. Weak Democrat
31556,1.0,1986.0,,,,2. Weak Democrat
31557,1.0,1986.0,,,,3. Independent - Democrat
31558,1.0,1986.0,,,1. Democrat,1. Strong Democrat
31559,1.0,1986.0,,,,2. Weak Democrat
31560,1.0,1986.0,,1. Democrat,,1. Strong Democrat
31561,1.0,1986.0,,,,3. Independent - Democrat
31562,1.0,1986.0,,,,1. Strong Democrat
31563,1.0,1986.0,,,,4. Independent - Independent
31564,1.0,1986.0,,2. Republican,1. Democrat,5. Independent - Republican
31565,1.0,1986.0,,1. Democrat,1. Democrat,3. Independent - Democrat
31566,1.0,1986.0,,,,2. Weak Democrat
31567,1.0,1986.0,,,,4. Independent - Independent
31568,1.0,1986.0,,1. Democrat,1. Democrat,1. Strong Democrat
31569,1.0,1986.0,,,1. Democrat,3. Independent - Democrat
31570,1.0,1986.0,,1. Democrat,2. Republican,4. Independent - Independent
31571,1.0,1986.0,,1. Democrat,2. Republican,5. Independent - Republican
31572,1.0,1986.0,,2. Republican,,7. Strong Republican
31573,1.0,1986.0,,,,1. Strong Democrat
31574,1.0,1986.0,,,,2. Weak Democrat
31575,1.0,1986.0,,1. Democrat,1. Democrat,1. Strong Democrat
31576,1.0,1986.0,,,,5. Independent - Republican
31577,1.0,1986.0,,2. Republican,1. Democrat,4. Independent - Independent
31578,1.0,1986.0,,,1. Democrat,3. Independent - Democrat
31579,1.0,1986.0,,,,4. Independent - Independent
31580,1.0,1986.0,,2. Republican,2. Republican,7. Strong Republican
31581,1.0,1986.0,,,,6. Weak Republican
31582,1.0,1986.0,,,1. Democrat,2. Weak Democrat
31583,1.0,1986.0,,1. Democrat,1. Democrat,2. Weak Democrat
31584,1.0,1986.0,,1. Democrat,1. Democrat,2. Weak Democrat
31585,1.0,1986.0,,,,3. Independent - Democrat
31586,1.0,1986.0,,,,1. Strong Democrat
31587,1.0,1986.0,,,,2. Weak Democrat
31588,1.0,1986.0,,,,4. Independent - Independent
31589,1.0,1986.0,,,,2. Weak Democrat
31590,1.0,1986.0,,,,7. Strong Republican
31591,1.0,1986.0,,,,3. Independent - Democrat
31592,1.0,1986.0,,1. Democrat,1. Democrat,2. Weak Democrat
31593,1.0,1986.0,,,,5. Independent - Republican
31594,1.0,1986.0,,2. Republican,1. Democrat,4. Independent - Independent
31595,1.0,1986.0,,,,6. Weak Republican
31596,1.0,1986.0,,2. Republican,1. Democrat,2. Weak Democrat
31597,1.0,1986.0,,,,4. Independent - Independent
31598,1.0,1986.0,,1. Democrat,,5. Independent - Republican
31599,1.0,1986.0,,,,3. Independent - Democrat
31600,1.0,1986.0,,,,3. Independent - Democrat
31601,1.0,1986.0,,1. Democrat,1. Democrat,3. Independent - Democrat
31602,1.0,1986.0,,2. Republican,,6. Weak Republican
31603,1.0,1986.0,,,,4. Independent - Independent
31604,1.0,1986.0,,,,3. Independent - Democrat
31605,1.0,1986.0,,1. Democrat,1. Democrat,2. Weak Democrat
31606,1.0,1986.0,,,,4. Independent - Independent
31607,1.0,1986.0,,,,6. Weak Republican
31608,1.0,1986.0,,,,2. Weak Democrat
31609,1.0,1986.0,,,,3. Independent - Democrat
31610,1.0,1986.0,,,,4. Independent - Independent
31611,1.0,1986.0,,,,2. Weak Democrat
31612,1.0,1986.0,,,,4. Independent - Independent
31613,1.0,1988.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
31614,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,5. Independent - Republican
31615,1.0,1988.0,,,,6. Weak Republican
31616,1.0,1988.0,1. Democrat,1. Democrat,,3. Independent - Democrat
31617,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,6. Weak Republican
31618,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
31619,1.0,1988.0,,,,4. Independent - Independent
31620,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
31621,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
31622,1.0,1988.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
31623,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
31624,1.0,1988.0,1. Democrat,,,5. Independent - Republican
31625,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
31626,1.0,1988.0,2. Republican,1. Democrat,,3. Independent - Democrat
31627,1.0,1988.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
31628,1.0,1988.0,,,,1. Strong Democrat
31629,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,7. Strong Republican
31630,1.0,1988.0,2. Republican,1. Democrat,,7. Strong Republican
31631,1.0,1988.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
31632,1.0,1988.0,1. Democrat,,,6. Weak Republican
31633,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
31634,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
31635,1.0,1988.0,1. Democrat,1. Democrat,,1. Strong Democrat
31636,1.0,1988.0,,,,6. Weak Republican
31637,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
31638,1.0,1988.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
31639,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
31640,1.0,1988.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
31641,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,4. Independent - Independent
31642,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
31643,1.0,1988.0,1. Democrat,1. Democrat,,1. Strong Democrat
31644,1.0,1988.0,1. Democrat,1. Democrat,1. Democrat,3. Independent - Democrat
31645,1.0,1988.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
31646,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,5. Independent - Republican
31647,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,5. Independent - Republican
31648,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
31649,1.0,1988.0,2. Republican,2. Republican,1. Democrat,5. Independent - Republican
31650,1.0,1988.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
31651,1.0,1988.0,,,,3. Independent - Democrat
31652,1.0,1988.0,,,,5. Independent - Republican
31653,1.0,1988.0,2. Republican,2. Republican,,7. Strong Republican
31654,1.0,1988.0,2. Republican,1. Democrat,,5. Independent - Republican
31655,1.0,1988.0,2. Republican,,,7. Strong Republican
31656,1.0,1988.0,,,,6. Weak Republican
31657,1.0,1988.0,,,,2. Weak Democrat
31658,1.0,1988.0,1. Democrat,2. Republican,1. Democrat,4. Independent - Independent
31659,1.0,1988.0,,,,1. Strong Democrat
31660,1.0,1988.0,4. Other (incl. 3d/minor party candidates and write-ins),1. Democrat,2. Republican,2. Weak Democrat
31661,1.0,1988.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
31662,1.0,1988.0,2. Republican,2. Republican,,7. Strong Republican
31663,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,6. Weak Republican
31664,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,6. Weak Republican
31665,1.0,1988.0,2. Republican,2. Republican,,5. Independent - Republican
31666,1.0,1988.0,2. Republican,2. Republican,,6. Weak Republican
31667,1.0,1988.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
31668,1.0,1988.0,2. Republican,1. Democrat,2. Republican,7. Strong Republican
31669,1.0,1988.0,1. Democrat,,2. Republican,6. Weak Republican
31670,1.0,1988.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
31671,1.0,1988.0,2. Republican,2. Republican,,6. Weak Republican
31672,1.0,1988.0,1. Democrat,2. Republican,,6. Weak Republican
31673,1.0,1988.0,2. Republican,1. Democrat,2. Republican,7. Strong Republican
31674,1.0,1988.0,2. Republican,1. Democrat,1. Democrat,4. Independent - Independent
31675,1.0,1988.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
31676,1.0,1988.0,2. Republican,2. Republican,1. Democrat,6. Weak Republican
31677,1.0,1988.0,2. Republican,2. Republican,2. Republican,6. Weak Republican
31678,1.0,1988.0,,,,1. Strong Democrat
31679,1.0,1988.0,2. Republican,2. Republican,,7. Strong Republican
31680,1.0,1988.0,2. Republican,,,5. Independent - Republican
31681,1.0,1988.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
31682,1.0,1988.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
31683,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
31684,1.0,1988.0,1. Democrat,1. Democrat,2. Republican,1. Strong Democrat
31685,1.0,1988.0,1. Democrat,1. Democrat,1. Democrat,6. Weak Republican
31686,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,5. Independent - Republican
31687,1.0,1988.0,1. Democrat,1. Democrat,1. Democrat,1. Strong Democrat
31688,1.0,1988.0,2. Republican,1. Democrat,1. Democrat,4. Independent - Independent
31689,1.0,1988.0,2. Republican,2. Republican,2. Republican,5. Independent - Republican
31690,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,7. Strong Republican
31691,1.0,1988.0,,,,2. Weak Democrat
31692,1.0,1988.0,1. Democrat,1. Democrat,,1. Strong Democrat
31693,1.0,1988.0,,,,7. Strong Republican
31694,1.0,1988.0,,,,3. Independent - Democrat
31695,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,3. Independent - Democrat
31696,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,7. Strong Republican
31697,1.0,1988.0,2. Republican,1. Democrat,1. Democrat,4. Independent - Independent
31698,1.0,1988.0,1. Democrat,1. Democrat,1. Democrat,2. Weak Democrat
31699,1.0,1988.0,2. Republican,1. Democrat,2. Republican,6. Weak Republican
31700,1.0,1988.0,,,,1. Strong Democrat
31701,1.0,1988.0,1. Democrat,1. Democrat,2. Republican,2. Weak Democrat
31702,1.0,1988.0,2. Republican,1. Democrat,2. Republican,1. Strong Democrat
31703,1.0,1988.0,,,,7. Strong Republican
31704,1.0,1988.0,2. Republican,2. Republican,2. Republican,7. Strong Republican
31705,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,2. Weak Democrat
31706,1.0,1988.0,7. Did not vote or voted but not for president (exc.1972),,,5. Independent - Republican
